rxcui,class_id,class_name,class_type,rela,rela_source
6809,N0000008646,Decreased Gluconeogenesis,PE,has_pe,MEDRT
6809,N0000008650,Decreased Glycogenesis,PE,has_pe,MEDRT
6809,N0000009341,Increased Glucose Transport into Cells,PE,has_pe,MEDRT
6809,D000138,Acidosis,DISEASE,ci_with,MEDRT
6809,D003924,"Diabetes Mellitus, Type 2",DISEASE,may_treat,MEDRT
6809,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
6809,D008107,Liver Diseases,DISEASE,ci_with,MEDRT
6809,D008687,Metformin,CHEM,has_ingredient,MEDRT
6809,D016883,Diabetic Ketoacidosis,DISEASE,ci_with,MEDRT
6809,D051437,Renal Insufficiency,DISEASE,ci_with,MEDRT
6809,N0000000042,Renal Excretion,PK,has_pk,MEDRT
6809,N0000000225,Insulin Receptor Agonists,MOA,has_moa,MEDRT
6809,N0000008646,Decreased Gluconeogenesis,PE,has_pe,MEDRT
6809,N0000008650,Decreased Glycogenesis,PE,has_pe,MEDRT
6809,N0000009341,Increased Glucose Transport into Cells,PE,has_pe,MEDRT
6809,D000138,Acidosis,DISEASE,ci_with,MEDRT
6809,D003924,"Diabetes Mellitus, Type 2",DISEASE,may_treat,MEDRT
6809,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
6809,D008107,Liver Diseases,DISEASE,ci_with,MEDRT
6809,D008687,Metformin,CHEM,has_ingredient,MEDRT
6809,D016883,Diabetic Ketoacidosis,DISEASE,ci_with,MEDRT
6809,D051437,Renal Insufficiency,DISEASE,ci_with,MEDRT
6809,N0000000042,Renal Excretion,PK,has_pk,MEDRT
6809,N0000000225,Insulin Receptor Agonists,MOA,has_moa,MEDRT
6809,N0000008646,Decreased Gluconeogenesis,PE,has_pe,MEDRT
6809,N0000008650,Decreased Glycogenesis,PE,has_pe,MEDRT
6809,N0000009341,Increased Glucose Transport into Cells,PE,has_pe,MEDRT
6809,D000138,Acidosis,DISEASE,ci_with,MEDRT
6809,D003924,"Diabetes Mellitus, Type 2",DISEASE,may_treat,MEDRT
6809,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
6809,D008107,Liver Diseases,DISEASE,ci_with,MEDRT
6809,D008687,Metformin,CHEM,has_ingredient,MEDRT
6809,D016883,Diabetic Ketoacidosis,DISEASE,ci_with,MEDRT
6809,D051437,Renal Insufficiency,DISEASE,ci_with,MEDRT
6809,N0000000042,Renal Excretion,PK,has_pk,MEDRT
6809,N0000000225,Insulin Receptor Agonists,MOA,has_moa,MEDRT
6809,N0000008646,Decreased Gluconeogenesis,PE,has_pe,MEDRT
6809,N0000008650,Decreased Glycogenesis,PE,has_pe,MEDRT
6809,N0000009341,Increased Glucose Transport into Cells,PE,has_pe,MEDRT
6915,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
6915,D004827,Epilepsy,DISEASE,ci_with,MEDRT
6915,D005764,Gastroesophageal Reflux,DISEASE,may_treat,MEDRT
6915,D006471,Gastrointestinal Hemorrhage,DISEASE,ci_with,MEDRT
6915,D007415,Intestinal Obstruction,DISEASE,ci_with,MEDRT
6915,D007416,Intestinal Perforation,DISEASE,ci_with,MEDRT
6915,D008787,Metoclopramide,CHEM,has_ingredient,MEDRT
6915,D010673,Pheochromocytoma,DISEASE,ci_with,MEDRT
6915,D018589,Gastroparesis,DISEASE,may_treat,MEDRT
6915,D020250,Postoperative Nausea and Vomiting,DISEASE,may_treat,MEDRT
6915,D020250,Postoperative Nausea and Vomiting,DISEASE,may_prevent,MEDRT
6915,N0000000230,Dopamine Antagonists,MOA,has_moa,MEDRT
6915,N0000009329,Increased GI Motility,PE,has_pe,MEDRT
6915,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
6915,D004827,Epilepsy,DISEASE,ci_with,MEDRT
6915,D005764,Gastroesophageal Reflux,DISEASE,may_treat,MEDRT
6915,D006471,Gastrointestinal Hemorrhage,DISEASE,ci_with,MEDRT
6915,D006967,Hypersensitivity,DISEASE,ci_with,MEDRT
6915,D007415,Intestinal Obstruction,DISEASE,ci_with,MEDRT
6915,D007416,Intestinal Perforation,DISEASE,ci_with,MEDRT
6915,D008787,Metoclopramide,CHEM,has_ingredient,MEDRT
6915,D010673,Pheochromocytoma,DISEASE,ci_with,MEDRT
6915,D018589,Gastroparesis,DISEASE,may_treat,MEDRT
6915,D020250,Postoperative Nausea and Vomiting,DISEASE,may_treat,MEDRT
6915,D020250,Postoperative Nausea and Vomiting,DISEASE,may_prevent,MEDRT
6915,N0000000230,Dopamine Antagonists,MOA,has_moa,MEDRT
6915,N0000009329,Increased GI Motility,PE,has_pe,MEDRT
6915,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
6915,D004827,Epilepsy,DISEASE,ci_with,MEDRT
6915,D005764,Gastroesophageal Reflux,DISEASE,may_treat,MEDRT
6915,D006471,Gastrointestinal Hemorrhage,DISEASE,ci_with,MEDRT
6915,D007415,Intestinal Obstruction,DISEASE,ci_with,MEDRT
6915,D007416,Intestinal Perforation,DISEASE,ci_with,MEDRT
6915,D008787,Metoclopramide,CHEM,has_ingredient,MEDRT
6915,D010673,Pheochromocytoma,DISEASE,ci_with,MEDRT
6915,D018589,Gastroparesis,DISEASE,may_treat,MEDRT
6915,D020250,Postoperative Nausea and Vomiting,DISEASE,may_prevent,MEDRT
6915,D020250,Postoperative Nausea and Vomiting,DISEASE,may_treat,MEDRT
6915,N0000000230,Dopamine Antagonists,MOA,has_moa,MEDRT
6915,N0000009329,Increased GI Motility,PE,has_pe,MEDRT
6916,D001002,Anuria,DISEASE,ci_with,MEDRT
6916,D003128,Coma,DISEASE,ci_with,MEDRT
6916,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
6916,D004487,Edema,DISEASE,may_treat,MEDRT
6916,D006333,Heart Failure,DISEASE,may_treat,MEDRT
6916,D006973,Hypertension,DISEASE,may_treat,MEDRT
6916,D008788,Metolazone,CHEM,has_ingredient,MEDRT
6916,D009404,Nephrotic Syndrome,DISEASE,may_treat,MEDRT
6916,D011247,Pregnancy,DISEASE,ci_with,MEDRT
6916,D013449,Sulfonamides,CHEM,ci_chemclass,MEDRT
6916,D051437,Renal Insufficiency,DISEASE,ci_with,MEDRT
6916,N0000008669,Decreased Intravascular Volume,PE,has_pe,MEDRT
6916,N0000009274,Increased Distal Tubule Cl- Excretion,PE,has_pe,MEDRT
6916,N0000009275,Increased Distal Tubule H+ Excretion,PE,has_pe,MEDRT
6916,N0000009277,Increased Distal Tubule K+ Excretion,PE,has_pe,MEDRT
6916,N0000009279,Increased Distal Tubule Na+ Excretion,PE,has_pe,MEDRT
6916,N0000175359,Increased Diuresis,PE,has_pe,MEDRT
6916,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
6916,N0000181005,Sodium Chloride Symporter Inhibitors,MOA,has_moa,MEDRT
6851,D001171,"Arthritis, Juvenile",DISEASE,may_treat,MEDRT
6851,D001172,"Arthritis, Rheumatoid",DISEASE,may_treat,MEDRT
6851,D001778,Blood Coagulation Disorders,DISEASE,ci_with,MEDRT
6851,D001942,Breast Feeding,DISEASE,ci_with,MEDRT
6851,D001943,Breast Neoplasms,DISEASE,may_treat,MEDRT
6851,D002822,Choriocarcinoma,DISEASE,may_treat,MEDRT
6851,D003424,Crohn Disease,DISEASE,may_treat,MEDRT
6851,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
6851,D004938,Esophageal Neoplasms,DISEASE,may_treat,MEDRT
6851,D006828,Hydatidiform Mole,DISEASE,may_treat,MEDRT
6851,D007938,Leukemia,DISEASE,may_treat,MEDRT
6851,D008108,"Liver Diseases, Alcoholic",DISEASE,ci_with,MEDRT
6851,D008175,Lung Neoplasms,DISEASE,may_treat,MEDRT
6851,D008727,Methotrexate,CHEM,has_ingredient,MEDRT
6851,D009182,Mycosis Fungoides,DISEASE,may_treat,MEDRT
6851,D009503,Neutropenia,DISEASE,ci_with,MEDRT
6851,D011247,Pregnancy,DISEASE,ci_with,MEDRT
6851,D011565,Psoriasis,DISEASE,may_treat,MEDRT
6851,D012516,Osteosarcoma,DISEASE,may_treat,MEDRT
6851,D013274,Stomach Neoplasms,DISEASE,may_treat,MEDRT
6851,D013736,Testicular Neoplasms,DISEASE,may_treat,MEDRT
6851,D013921,Thrombocytopenia,DISEASE,ci_with,MEDRT
6851,D015658,HIV Infections,DISEASE,ci_with,MEDRT
6851,D051437,Renal Insufficiency,DISEASE,ci_with,MEDRT
6851,N0000000098,Thymidylate Synthetase Inhibitors,MOA,has_moa,MEDRT
6851,N0000000191,Dihydrofolate Reductase Inhibitors,MOA,has_moa,MEDRT
6851,N0000008576,Decreased DNA Integrity,PE,has_pe,MEDRT
6851,N0000175550,Decreased Immunologic Activity,PE,has_pe,MEDRT
6851,N0000175676,Decreased Epithelial Proliferation,PE,has_pe,MEDRT
6851,D001171,"Arthritis, Juvenile",DISEASE,may_treat,MEDRT
6851,D001172,"Arthritis, Rheumatoid",DISEASE,may_treat,MEDRT
6851,D001778,Blood Coagulation Disorders,DISEASE,ci_with,MEDRT
6851,D001942,Breast Feeding,DISEASE,ci_with,MEDRT
6851,D001943,Breast Neoplasms,DISEASE,may_treat,MEDRT
6851,D002822,Choriocarcinoma,DISEASE,may_treat,MEDRT
6851,D003424,Crohn Disease,DISEASE,may_treat,MEDRT
6851,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
6851,D004938,Esophageal Neoplasms,DISEASE,may_treat,MEDRT
6851,D006828,Hydatidiform Mole,DISEASE,may_treat,MEDRT
6851,D007938,Leukemia,DISEASE,may_treat,MEDRT
6851,D008108,"Liver Diseases, Alcoholic",DISEASE,ci_with,MEDRT
6851,D008175,Lung Neoplasms,DISEASE,may_treat,MEDRT
6851,D008727,Methotrexate,CHEM,has_ingredient,MEDRT
6851,D009182,Mycosis Fungoides,DISEASE,may_treat,MEDRT
6851,D009503,Neutropenia,DISEASE,ci_with,MEDRT
6851,D011247,Pregnancy,DISEASE,ci_with,MEDRT
6851,D011565,Psoriasis,DISEASE,may_treat,MEDRT
6851,D012516,Osteosarcoma,DISEASE,may_treat,MEDRT
6851,D013274,Stomach Neoplasms,DISEASE,may_treat,MEDRT
6851,D013736,Testicular Neoplasms,DISEASE,may_treat,MEDRT
6851,D013921,Thrombocytopenia,DISEASE,ci_with,MEDRT
6851,D015658,HIV Infections,DISEASE,ci_with,MEDRT
6851,D051437,Renal Insufficiency,DISEASE,ci_with,MEDRT
6851,N0000000098,Thymidylate Synthetase Inhibitors,MOA,has_moa,MEDRT
6851,N0000000191,Dihydrofolate Reductase Inhibitors,MOA,has_moa,MEDRT
6851,N0000008576,Decreased DNA Integrity,PE,has_pe,MEDRT
6851,N0000175550,Decreased Immunologic Activity,PE,has_pe,MEDRT
6851,N0000175676,Decreased Epithelial Proliferation,PE,has_pe,MEDRT
6926,D003929,Diabetic Neuropathies,DISEASE,may_treat,MEDRT
6926,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
6926,D006327,Heart Block,DISEASE,ci_with,MEDRT
6926,D008801,Mexiletine,CHEM,has_ingredient,MEDRT
6926,D012770,"Shock, Cardiogenic",DISEASE,ci_with,MEDRT
6926,D014693,Ventricular Fibrillation,DISEASE,may_treat,MEDRT
6926,D018879,Ventricular Premature Complexes,DISEASE,may_treat,MEDRT
6926,N0000000180,Sodium Channel Interactions,MOA,has_moa,MEDRT
6926,N0000008330,Cardiac Rhythm Alteration,PE,has_pe,MEDRT
6926,D003929,Diabetic Neuropathies,DISEASE,may_treat,MEDRT
6926,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
6926,D006327,Heart Block,DISEASE,ci_with,MEDRT
6926,D008801,Mexiletine,CHEM,has_ingredient,MEDRT
6926,D012770,"Shock, Cardiogenic",DISEASE,ci_with,MEDRT
6926,D014693,Ventricular Fibrillation,DISEASE,may_treat,MEDRT
6926,D018879,Ventricular Premature Complexes,DISEASE,may_treat,MEDRT
6926,N0000000180,Sodium Channel Interactions,MOA,has_moa,MEDRT
6926,N0000008330,Cardiac Rhythm Alteration,PE,has_pe,MEDRT
6960,D001008,Anxiety Disorders,DISEASE,may_treat,MEDRT
6960,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
6960,D007234,"Infant, Premature",DISEASE,ci_with,MEDRT
6960,D008874,Midazolam,CHEM,has_ingredient,MEDRT
6960,D011247,Pregnancy,DISEASE,ci_with,MEDRT
6960,D011595,Psychomotor Agitation,DISEASE,may_treat,MEDRT
6960,D013226,Status Epilepticus,DISEASE,may_treat,MEDRT
6960,D015812,"Glaucoma, Angle-Closure",DISEASE,ci_with,MEDRT
6960,N0000000118,GABA A Modulators,MOA,has_moa,MEDRT
6960,N0000009188,Increased Central Nervous System GABA Activity,PE,has_pe,MEDRT
6960,D001008,Anxiety Disorders,DISEASE,may_treat,MEDRT
6960,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
6960,D007234,"Infant, Premature",DISEASE,ci_with,MEDRT
6960,D008874,Midazolam,CHEM,has_ingredient,MEDRT
6960,D011247,Pregnancy,DISEASE,ci_with,MEDRT
6960,D011595,Psychomotor Agitation,DISEASE,may_treat,MEDRT
6960,D013226,Status Epilepticus,DISEASE,may_treat,MEDRT
6960,D015812,"Glaucoma, Angle-Closure",DISEASE,ci_with,MEDRT
6960,N0000000118,GABA A Modulators,MOA,has_moa,MEDRT
6960,N0000009188,Increased Central Nervous System GABA Activity,PE,has_pe,MEDRT
6960,D001008,Anxiety Disorders,DISEASE,may_treat,MEDRT
6960,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
6960,D007234,"Infant, Premature",DISEASE,ci_with,MEDRT
6960,D008874,Midazolam,CHEM,has_ingredient,MEDRT
6960,D011247,Pregnancy,DISEASE,ci_with,MEDRT
6960,D011595,Psychomotor Agitation,DISEASE,may_treat,MEDRT
6960,D013226,Status Epilepticus,DISEASE,may_treat,MEDRT
6960,D015812,"Glaucoma, Angle-Closure",DISEASE,ci_with,MEDRT
6960,N0000000118,GABA A Modulators,MOA,has_moa,MEDRT
6960,N0000009188,Increased Central Nervous System GABA Activity,PE,has_pe,MEDRT
15996,D000078785,Mirtazapine,CHEM,has_ingredient,MEDRT
15996,D003866,Depressive Disorder,DISEASE,may_treat,MEDRT
15996,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
15996,N0000000090,Serotonin 5HT-3 Antagonists,MOA,has_moa,MEDRT
15996,N0000000125,Cholinergic Muscarinic Antagonists,MOA,has_moa,MEDRT
15996,N0000000184,Monoamine Oxidase Inhibitors,MOA,ci_moa,MEDRT
15996,N0000000190,Histamine H1 Receptor Antagonists,MOA,has_moa,MEDRT
15996,N0000009456,Increased Norepinephrine Activity,PE,has_pe,MEDRT
15996,N0000009585,Increased Serotonin Activity,PE,has_pe,MEDRT
15996,N0000009919,Adrenergic alpha1-Antagonists,MOA,has_moa,MEDRT
15996,N0000009920,Adrenergic alpha2-Antagonists,MOA,has_moa,MEDRT
15996,D003866,Depressive Disorder,DISEASE,may_treat,MEDRT
15996,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
15996,N0000000090,Serotonin 5HT-3 Antagonists,MOA,has_moa,MEDRT
15996,N0000000125,Cholinergic Muscarinic Antagonists,MOA,has_moa,MEDRT
15996,N0000000184,Monoamine Oxidase Inhibitors,MOA,ci_moa,MEDRT
15996,N0000000190,Histamine H1 Receptor Antagonists,MOA,has_moa,MEDRT
15996,N0000009456,Increased Norepinephrine Activity,PE,has_pe,MEDRT
15996,N0000009585,Increased Serotonin Activity,PE,has_pe,MEDRT
15996,N0000009919,Adrenergic alpha1-Antagonists,MOA,has_moa,MEDRT
15996,N0000009920,Adrenergic alpha2-Antagonists,MOA,has_moa,MEDRT
108118,D000068656,Mometasone Furoate,CHEM,has_ingredient,MEDRT
108118,D003881,Dermatomycoses,DISEASE,ci_with,MEDRT
108118,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
108118,D005148,Facial Dermatoses,DISEASE,may_treat,MEDRT
108118,D005533,Foot Dermatoses,DISEASE,may_treat,MEDRT
108118,D006229,Hand Dermatoses,DISEASE,may_treat,MEDRT
108118,D006561,Herpes Simplex,DISEASE,ci_with,MEDRT
108118,D006562,Herpes Zoster,DISEASE,ci_with,MEDRT
108118,D007249,Inflammation,DISEASE,may_treat,MEDRT
108118,D007868,Leg Dermatoses,DISEASE,may_treat,MEDRT
108118,D011537,Pruritus,DISEASE,may_treat,MEDRT
108118,D012221,"Rhinitis, Allergic, Perennial",DISEASE,may_treat,MEDRT
108118,D012536,Scalp Dermatoses,DISEASE,may_treat,MEDRT
108118,D014382,"Tuberculosis, Cutaneous",DISEASE,ci_with,MEDRT
108118,N0000000134,Lipoxygenase Inhibitors,MOA,has_moa,MEDRT
108118,N0000000159,Glucocorticoid Receptor Agonists,MOA,has_moa,MEDRT
108118,N0000008681,Decreased Leukotriene Activity,PE,has_pe,MEDRT
108118,N0000008834,Decreased Prostaglandin Activity,PE,has_pe,MEDRT
108118,N0000008841,Decreased Protein Synthesis,PE,has_pe,MEDRT
108118,N0000009004,Decreased Thromboxane Activity,PE,has_pe,MEDRT
108118,N0000009908,Vasoconstriction,PE,has_pe,MEDRT
108118,D000068656,Mometasone Furoate,CHEM,has_ingredient,MEDRT
108118,D003881,Dermatomycoses,DISEASE,ci_with,MEDRT
108118,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
108118,D005148,Facial Dermatoses,DISEASE,may_treat,MEDRT
108118,D005533,Foot Dermatoses,DISEASE,may_treat,MEDRT
108118,D006229,Hand Dermatoses,DISEASE,may_treat,MEDRT
108118,D006561,Herpes Simplex,DISEASE,ci_with,MEDRT
108118,D006562,Herpes Zoster,DISEASE,ci_with,MEDRT
108118,D006967,Hypersensitivity,DISEASE,ci_with,MEDRT
108118,D007249,Inflammation,DISEASE,may_treat,MEDRT
108118,D007868,Leg Dermatoses,DISEASE,may_treat,MEDRT
108118,D011537,Pruritus,DISEASE,may_treat,MEDRT
108118,D012221,"Rhinitis, Allergic, Perennial",DISEASE,may_treat,MEDRT
108118,D012536,Scalp Dermatoses,DISEASE,may_treat,MEDRT
108118,D014382,"Tuberculosis, Cutaneous",DISEASE,ci_with,MEDRT
108118,N0000000134,Lipoxygenase Inhibitors,MOA,has_moa,MEDRT
108118,N0000000159,Glucocorticoid Receptor Agonists,MOA,has_moa,MEDRT
108118,N0000008681,Decreased Leukotriene Activity,PE,has_pe,MEDRT
108118,N0000008834,Decreased Prostaglandin Activity,PE,has_pe,MEDRT
108118,N0000008841,Decreased Protein Synthesis,PE,has_pe,MEDRT
108118,N0000009004,Decreased Thromboxane Activity,PE,has_pe,MEDRT
108118,N0000009908,Vasoconstriction,PE,has_pe,MEDRT
108118,D000068656,Mometasone Furoate,CHEM,has_ingredient,MEDRT
108118,D003881,Dermatomycoses,DISEASE,ci_with,MEDRT
108118,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
108118,D005148,Facial Dermatoses,DISEASE,may_treat,MEDRT
108118,D005533,Foot Dermatoses,DISEASE,may_treat,MEDRT
108118,D006229,Hand Dermatoses,DISEASE,may_treat,MEDRT
108118,D006561,Herpes Simplex,DISEASE,ci_with,MEDRT
108118,D006562,Herpes Zoster,DISEASE,ci_with,MEDRT
108118,D006967,Hypersensitivity,DISEASE,ci_with,MEDRT
108118,D007249,Inflammation,DISEASE,may_treat,MEDRT
108118,D007868,Leg Dermatoses,DISEASE,may_treat,MEDRT
108118,D011537,Pruritus,DISEASE,may_treat,MEDRT
108118,D012221,"Rhinitis, Allergic, Perennial",DISEASE,may_treat,MEDRT
108118,D012536,Scalp Dermatoses,DISEASE,may_treat,MEDRT
108118,D014382,"Tuberculosis, Cutaneous",DISEASE,ci_with,MEDRT
108118,N0000000134,Lipoxygenase Inhibitors,MOA,has_moa,MEDRT
108118,N0000000159,Glucocorticoid Receptor Agonists,MOA,has_moa,MEDRT
108118,N0000008681,Decreased Leukotriene Activity,PE,has_pe,MEDRT
108118,N0000008834,Decreased Prostaglandin Activity,PE,has_pe,MEDRT
108118,N0000008841,Decreased Protein Synthesis,PE,has_pe,MEDRT
108118,N0000009004,Decreased Thromboxane Activity,PE,has_pe,MEDRT
108118,N0000009908,Vasoconstriction,PE,has_pe,MEDRT
88249,D000085,Acetates,CHEM,has_ingredient,MEDRT
88249,D001249,Asthma,DISEASE,may_treat,MEDRT
88249,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
88249,D012221,"Rhinitis, Allergic, Perennial",DISEASE,may_treat,MEDRT
88249,N0000000083,Leukotriene Receptor Antagonists,MOA,has_moa,MEDRT
88249,N0000008322,Bronchodilation,PE,has_pe,MEDRT
88249,N0000009970,Decreased Tracheo-Bronchial Mucosal Edema,PE,has_pe,MEDRT
88249,D000085,Acetates,CHEM,has_ingredient,MEDRT
88249,D001249,Asthma,DISEASE,may_treat,MEDRT
88249,D003521,Cyclopropanes,CHEM,has_ingredient,MEDRT
88249,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
88249,D011804,Quinolines,CHEM,has_ingredient,MEDRT
88249,D012221,"Rhinitis, Allergic, Perennial",DISEASE,may_treat,MEDRT
88249,D013440,Sulfides,CHEM,has_ingredient,MEDRT
88249,N0000000083,Leukotriene Receptor Antagonists,MOA,has_moa,MEDRT
88249,N0000008322,Bronchodilation,PE,has_pe,MEDRT
88249,N0000009970,Decreased Tracheo-Bronchial Mucosal Edema,PE,has_pe,MEDRT
7052,D001249,Asthma,DISEASE,ci_with,MEDRT
7052,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
7052,D004417,Dyspnea,DISEASE,may_treat,MEDRT
7052,D007415,Intestinal Obstruction,DISEASE,ci_with,MEDRT
7052,D007418,Intestinal Pseudo-Obstruction,DISEASE,ci_with,MEDRT
7052,D010148,Intractable Pain,DISEASE,may_treat,MEDRT
7052,D012131,Respiratory Insufficiency,DISEASE,ci_with,MEDRT
7052,D019586,Intracranial Hypertension,DISEASE,ci_with,MEDRT
7052,N0000000184,Monoamine Oxidase Inhibitors,MOA,ci_moa,MEDRT
7052,N0000008377,Cutaneous Arterial Vasodilation,PE,has_pe,MEDRT
7052,N0000008635,Decreased GI Motility,PE,has_pe,MEDRT
7052,N0000008768,Decreased Organized Electrical Activity,PE,has_pe,MEDRT
7052,N0000009793,Pancreatic Secretion Alteration,PE,has_pe,MEDRT
7052,N0000020054,Bile Secretion Volume Alteration,PE,has_pe,MEDRT
7052,N0000175439,Analgesia,PE,has_pe,MEDRT
7052,N0000191866,Opioid mu-Receptor Agonists,MOA,has_moa,MEDRT
7052,D001249,Asthma,DISEASE,ci_with,MEDRT
7052,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
7052,D004417,Dyspnea,DISEASE,may_treat,MEDRT
7052,D007415,Intestinal Obstruction,DISEASE,ci_with,MEDRT
7052,D007418,Intestinal Pseudo-Obstruction,DISEASE,ci_with,MEDRT
7052,D010148,Intractable Pain,DISEASE,may_treat,MEDRT
7052,D012131,Respiratory Insufficiency,DISEASE,ci_with,MEDRT
7052,D019586,Intracranial Hypertension,DISEASE,ci_with,MEDRT
7052,N0000000184,Monoamine Oxidase Inhibitors,MOA,ci_moa,MEDRT
7052,N0000008377,Cutaneous Arterial Vasodilation,PE,has_pe,MEDRT
7052,N0000008635,Decreased GI Motility,PE,has_pe,MEDRT
7052,N0000008768,Decreased Organized Electrical Activity,PE,has_pe,MEDRT
7052,N0000009793,Pancreatic Secretion Alteration,PE,has_pe,MEDRT
7052,N0000020054,Bile Secretion Volume Alteration,PE,has_pe,MEDRT
7052,N0000175439,Analgesia,PE,has_pe,MEDRT
7052,N0000191866,Opioid mu-Receptor Agonists,MOA,has_moa,MEDRT
7052,D001249,Asthma,DISEASE,ci_with,MEDRT
7052,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
7052,D004417,Dyspnea,DISEASE,may_treat,MEDRT
7052,D007415,Intestinal Obstruction,DISEASE,ci_with,MEDRT
7052,D007418,Intestinal Pseudo-Obstruction,DISEASE,ci_with,MEDRT
7052,D009020,Morphine,CHEM,has_ingredient,MEDRT
7052,D010148,Intractable Pain,DISEASE,may_treat,MEDRT
7052,D012131,Respiratory Insufficiency,DISEASE,ci_with,MEDRT
7052,D019586,Intracranial Hypertension,DISEASE,ci_with,MEDRT
7052,N0000000184,Monoamine Oxidase Inhibitors,MOA,ci_moa,MEDRT
7052,N0000008377,Cutaneous Arterial Vasodilation,PE,has_pe,MEDRT
7052,N0000008635,Decreased GI Motility,PE,has_pe,MEDRT
7052,N0000008768,Decreased Organized Electrical Activity,PE,has_pe,MEDRT
7052,N0000009793,Pancreatic Secretion Alteration,PE,has_pe,MEDRT
7052,N0000020054,Bile Secretion Volume Alteration,PE,has_pe,MEDRT
7052,N0000175439,Analgesia,PE,has_pe,MEDRT
7052,N0000191866,Opioid mu-Receptor Agonists,MOA,has_moa,MEDRT
7052,D001249,Asthma,DISEASE,ci_with,MEDRT
7052,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
7052,D004417,Dyspnea,DISEASE,may_treat,MEDRT
7052,D007415,Intestinal Obstruction,DISEASE,ci_with,MEDRT
7052,D007418,Intestinal Pseudo-Obstruction,DISEASE,ci_with,MEDRT
7052,D009020,Morphine,CHEM,has_ingredient,MEDRT
7052,D010148,Intractable Pain,DISEASE,may_treat,MEDRT
7052,D012131,Respiratory Insufficiency,DISEASE,ci_with,MEDRT
7052,D019586,Intracranial Hypertension,DISEASE,ci_with,MEDRT
7052,N0000000184,Monoamine Oxidase Inhibitors,MOA,ci_moa,MEDRT
7052,N0000008377,Cutaneous Arterial Vasodilation,PE,has_pe,MEDRT
7052,N0000008635,Decreased GI Motility,PE,has_pe,MEDRT
7052,N0000008768,Decreased Organized Electrical Activity,PE,has_pe,MEDRT
7052,N0000009793,Pancreatic Secretion Alteration,PE,has_pe,MEDRT
7052,N0000020054,Bile Secretion Volume Alteration,PE,has_pe,MEDRT
7052,N0000175439,Analgesia,PE,has_pe,MEDRT
7052,N0000191866,Opioid mu-Receptor Agonists,MOA,has_moa,MEDRT
7242,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
7242,D009293,Opioid-Related Disorders,DISEASE,may_treat,MEDRT
7242,D012120,Respiration Disorders,DISEASE,may_treat,MEDRT
7242,D012772,"Shock, Septic",DISEASE,may_treat,MEDRT
7242,N0000000154,Opioid Antagonists,MOA,has_moa,MEDRT
